x,y,z,D_20171127,D_20171209,D_20171221,D_20180102,D_20180114,D_20180126,D_20180207,D_20180219,D_20180303,D_20180315,D_20180327,D_20180408,D_20180420,D_20180502,D_20180514,D_20180607,D_20180619,D_20180701,D_20180713,D_20180725,D_20180806,D_20180818,D_20180830,D_20180911,D_20180923,D_20181005,D_20181017,D_20181029,D_20181110,D_20181122,D_20181204,D_20181216,D_20181222,D_20181228,D_20190109,D_20190121,D_20190202,D_20190214,D_20190226,D_20190310,D_20190322,D_20190403,D_20190415,D_20190509,D_20190521,D_20190602,D_20190614,D_20190626,D_20190708,D_20190720,D_20190801,D_20190813,D_20190906,D_20190918,D_20190930,D_20191012,D_20191105,D_20191117,D_20191129,D_20191211,D_20191223,D_20200104
102.787115,29.258453,1763.247681,0.000000,-5.151973,-0.040017,-3.176542,2.374614,2.032139,1.439676,0.271515,-0.780338,-3.335462,-1.091153,5.290607,-1.260424,19.416232,-7.204416,2.560370,8.765997,1.255281,1.204729,-0.129101,9.793743,9.911446,-1.384884,-7.653362,-3.692001,4.747482,-0.922917,-4.505876,-5.733019,-6.235064,-5.896878,-0.228113,1.533890,1.784931,-2.500361,-2.698533,-1.079542,0.354573,0.190659,4.705849,7.767707,1.701523,-0.164147,-7.819289,0.994958,10.243002,4.141578,10.929915,-4.272999,-2.891483,-2.406712,17.909100,-10.622738,-1.478897,-3.493519,1.401707,-7.687346,3.649822,-7.347929,-3.532404,-0.759338,1.167114
102.787282,29.258453,1759.369873,0.000000,-4.805676,-0.292711,-3.256357,2.407612,1.943815,1.299996,0.483008,-0.855436,-3.266104,-1.337576,5.485069,-1.183882,17.695739,-8.005594,2.463544,4.828384,-1.071468,0.310282,7.419865,10.294012,12.820736,-0.977012,-7.022366,-4.185427,4.357851,-0.673942,-4.462593,-5.421026,-6.527359,-5.707074,-0.322738,1.472062,2.162333,-2.819421,-2.641536,-1.102981,0.370758,0.405073,4.437180,7.718182,0.568321,0.634290,-7.391361,0.799988,9.085543,2.347898,11.330462,-4.684018,-4.419199,-1.345586,20.641136,-12.348366,-3.480327,-2.679795,0.352270,-6.413583,3.790849,-8.622167,-3.476246,-0.937691,1.493721
102.787615,29.258453,1752.396973,0.000000,-6.221375,-0.559269,-3.857654,2.862413,1.966923,0.697839,1.006540,-0.546763,-1.778726,1.422564,2.940169,1.060192,-8.535362,4.478883,-2.003306,-7.487412,-2.402542,5.630916,16.887246,5.815402,13.728774,-5.197106,0.416546,-2.385500,1.674254,2.822778,-2.728740,-5.492341,-7.440293,-5.446806,0.853071,2.123123,2.128048,-3.005985,-1.940284,-0.126724,1.021346,3.861955,7.840203,5.819845,-7.773335,-5.564231,1.114602,7.010616,8.068638,9.430325,-4.604126,1.142940,4.164963,23.357399,-9.665848,-8.381088,-2.635830,-1.768718,3.663768,-1.135040,-7.039625,-3.681040,-0.507641,1.791609,1.433151
102.787948,29.258453,1741.011841,0.000000,-6.580305,-0.573046,-3.642882,2.792831,1.686167,1.465563,0.889819,-0.608534,-2.498095,-0.228156,3.411588,2.034274,-1.046371,1.066708,-2.477063,6.479053,-0.572482,10.509575,-1.678375,16.739001,12.114440,-6.480133,-3.733734,-4.119501,4.284607,0.287464,-2.995195,-5.264258,-8.319816,-4.798526,0.478753,1.755859,1.640761,-2.269148,-2.007157,-0.482387,0.239299,0.921163,4.803358,6.423704,7.073368,-7.913130,-4.379585,1.786114,7.110366,3.970719,10.552099,-4.332264,0.826553,0.900704,21.431892,-7.651783,-6.024849,-3.231319,-1.949295,7.367012,0.368175,-8.785034,-2.872356,-1.220875,2.293644
102.788282,29.258453,1726.655396,0.000000,-6.431753,-1.793912,-2.094405,2.849920,1.866072,2.254237,1.346826,-0.675997,-3.271573,-2.032037,5.810925,0.089636,9.111008,-0.061085,-8.319535,9.329968,-16.364058,6.656989,0.553305,19.754292,2.506754,-3.343008,-12.114836,1.384504,-3.367011,-10.628947,-8.128799,-4.236204,0.505010,1.747280,0.217272,-0.902452,-2.551186,-0.418966,0.915355,1.061066,4.731794,5.921196,-0.612729,-1.691634,-8.230987,2.645782,9.614710,1.935408,9.866285,1.548502,5.833530,16.861473,-5.323272,-8.427115,-4.349271,-6.521422,9.706357,2.907437,-10.617564,-3.805649,-0.325342,1.906902,1.648288,0.621508,-0.291503
102.788448,29.258453,1721.417358,0.000000,-6.286861,-2.466471,-1.806458,3.034484,2.213835,2.291070,1.414496,-0.773792,-3.034640,-1.773881,6.153063,-0.516485,6.205734,5.171454,-4.136090,-14.836937,5.969830,-0.547640,6.418191,11.153752,-2.052013,-10.706012,-5.648782,7.654202,-5.779893,-2.609451,-8.144744,-8.339502,-4.263872,0.677986,1.894732,-0.210125,-0.806647,-2.557836,-0.381996,0.890127,1.233265,5.047502,5.656916,-1.949909,-0.377804,-10.457190,2.176224,10.406971,3.796463,9.805151,-5.150298,4.935352,4.889814,17.066845,-4.246737,-9.274298,-4.720811,-6.399044,7.713385,3.522297,-9.295622,-3.996768,0.378725,1.354746,1.572714
102.788615,29.258453,1717.617920,0.000000,-6.467472,-2.745033,-1.757337,3.131274,2.599615,2.381985,1.357905,-1.093553,-2.823725,-2.254616,6.055044,-0.425226,12.525129,-6.921018,6.492469,-12.575130,5.567253,2.908905,-2.561921,16.275301,1.801211,-9.364672,-4.407142,7.442672,-7.764930,-2.262505,-8.153124,-9.029089,-3.979708,0.584748,1.964141,-0.353015,-0.810506,-2.451211,-0.354121,0.463166,1.484438,5.284869,5.771236,-1.320916,-1.487823,-10.494809,1.594956,10.064864,16.475936,-4.578181,2.747165,5.269982,15.387496,-3.273869,-9.271137,-5.426569,-4.745580,5.764211,3.617190,-7.984015,-4.343292,0.826420,1.077012,1.572407,0.684369
102.789115,29.258453,1718.163330,0.000000,-7.439562,-3.718708,-3.154563,4.124948,3.718747,2.333609,1.793422,-1.175123,-0.418260,9.363445,12.599080,-6.339376,-20.275851,-19.704504,22.268408,2.403045,-8.662103,-2.420548,3.866394,1.015542,-3.476664,-8.272762,-8.328595,-5.092376,1.483814,1.607729,1.499836,-2.567545,-2.402260,-0.527653,1.207199,3.252804,5.549031,4.014915,0.424524,-1.129995,-10.199253,1.049503,9.000979,6.960305,6.752685,-0.597368,-0.662606,2.031447,21.790882,-7.944349,-8.340421,-4.820976,-3.820616,6.542232,-0.639388,-4.510190,-5.428832,2.083839,1.441976,2.134918,0.652871,-0.295131,0.154439,2.475948,3.862966
102.791948,29.258453,1737.710205,0.000000,-3.136742,-1.869380,0.108841,1.485445,0.241248,2.128994,-0.232051,-0.214643,-2.604228,0.906595,-3.821638,0.579743,-1.900755,-1.745087,0.817566,21.384201,11.060354,-2.786661,10.437653,2.983661,2.331238,0.368630,-6.496563,-7.729880,-4.017261,-8.864807,-0.210537,0.195109,-1.398666,1.907290,-2.997909,0.710982,0.113115,-0.276855,3.690094,7.599101,3.890045,-0.453110,3.435530,0.138529,10.745582,1.348652,10.988793,2.721443,-3.292382,-0.874595,28.743095,-15.170158,-3.152989,-2.141761,-6.120362,4.416355,-0.125141,-8.653259,1.031902,0.347638,0.169467,0.629235,1.232757,1.308979,-0.179500
102.792448,29.258453,1703.256592,0.000000,1.968705,2.997585,-0.350587,-1.144555,-0.008526,-0.417503,1.553759,0.787681,0.829763,-1.551220,0.240861,-1.960656,-7.392870,10.399188,-4.942121,-14.640443,-2.891480,1.244600,2.736883,19.239110,-4.355399,1.089503,-0.010877,-4.866599,2.635976,0.443696,-8.469062,-3.604108,-4.678714,-1.353566,0.797561,-1.625253,3.341040,-3.596770,0.980416,1.202598,-2.825409,4.445048,7.221824,0.763554,-0.418101,-0.692346,0.141564,2.087545,20.686981,-7.421924,-5.905096,-6.938915,39.211812,-15.687321,-7.391423,-4.337690,-3.353701,-5.835832,7.200490,-7.437108,0.121023,-1.546992,0.937850,0.145882,0.952706
102.793282,29.258453,1666.474609,0.000000,1.419478,2.231457,0.029762,1.336015,-0.474018,-0.836724,0.015864,0.483532,-0.797577,-0.033839,0.537126,1.853363,-0.471403,-16.683123,1.028555,-13.418886,6.672363,10.661135,7.944932,15.961669,-4.445975,-1.046539,0.880252,0.887396,-4.205438,-1.863197,-1.240421,-4.604175,-6.375239,-2.045104,-0.106416,1.117590,0.775619,-1.815812,-0.298625,-0.495079,-0.865395,3.625989,8.174054,0.561521,2.656593,-1.780752,4.681126,11.817105,-0.753746,-3.257713,-3.498488,-0.514568,21.787544,-6.285744,0.826212,4.951205,-1.427685,-4.218277,0.271385,-2.266127,-1.033048,-0.164143,-0.806829,-1.015444,0.578089
102.793448,29.258453,1657.822388,0.000000,1.205006,2.027403,-0.041516,1.234231,-0.786524,-0.694607,-0.204084,0.306555,-0.781298,-0.331568,0.833799,1.775903,0.247063,-5.973582,-13.004661,3.488965,-11.216244,8.325694,17.308062,16.271126,-2.303299,-0.709337,1.574034,1.745838,-3.398230,-2.001535,-0.747100,-4.701713,-6.453021,-1.678518,0.043445,0.377228,1.146675,-1.866710,1.989568,8.021447,0.170285,2.854981,-5.328037,3.336941,5.069760,10.873776,-1.064614,-1.218311,-5.339817,2.609659,19.250283,-7.231095,1.503998,2.463009,0.122440,-4.866726,0.893975,-2.714356,-1.065574,-0.125674,-0.980491,-0.829142,0.615417,1.220341,0.344084
102.793781,29.258453,1639.910278,0.000000,1.267658,2.855300,-0.016820,1.655534,-1.312748,-0.613200,0.115142,0.073981,-0.422068,-1.133910,0.594239,1.893180,1.762346,-9.976568,-19.284167,4.624758,-16.397556,11.761022,16.896188,14.504609,5.629333,1.054245,4.576653,-0.698111,1.698317,-7.521056,-0.314719,-1.899052,-4.324233,-6.025431,-2.623027,-0.030001,-0.743817,-1.017984,4.649590,7.094289,-2.472356,4.325613,-6.772622,6.639830,7.159350,2.806885,2.316889,-8.955670,-0.946257,17.249616,-2.496889,-2.997439,-6.929079,-4.742782,-0.685369,3.492531,-1.043164,-1.256451,0.325990,-1.003997,0.078544,0.766234,1.121084,0.030210,1.152659
102.793948,29.258453,1630.615601,0.000000,1.425826,2.810210,-0.059014,1.658002,-1.572171,-0.894011,1.004091,0.005221,-0.241010,-2.002456,1.563515,2.051098,2.824645,-25.422615,4.671924,-14.439529,10.555512,11.830423,20.346039,4.453701,-0.686127,9.108145,-0.541428,1.318310,-11.349926,0.328270,1.015156,-4.724589,-6.292409,-0.471610,-0.389519,1.598571,-0.706163,-2.082164,0.225620,-0.174642,-1.407316,4.362761,7.183933,-2.025932,2.813354,-9.095523,2.655364,5.473575,7.200442,5.838667,-0.232586,-8.194016,-3.933944,15.854335,0.137398,-2.749885,-7.018423,-5.691159,0.207413,4.011503,-1.913952,-1.411186,0.626745,-0.322794,-0.504512
102.794115,29.258453,1620.272339,0.000000,1.348408,2.668174,0.068052,1.213959,-1.970833,-1.193605,1.618173,0.459081,-0.558133,0.415054,0.201711,0.515359,-2.896437,-11.723114,0.312139,-1.476195,9.932361,25.187811,3.397412,2.332575,13.149784,-0.454872,0.881996,-13.698618,1.291975,2.309463,-5.530651,-5.473648,-0.431742,0.045880,1.767872,-0.872532,-1.988089,0.244387,0.637998,-1.573106,3.847673,7.039881,-1.272881,0.620840,-8.203161,3.389866,4.169008,6.648178,7.159859,-2.959366,-5.446148,-14.290764,15.074974,7.641278,-5.925690,-5.805889,3.035683,-2.437226,2.705330,-1.942036,-0.704135,0.547634,0.960029,-1.177192,1.292637
102.794448,29.258453,1598.060913,0.000000,2.726586,1.168712,-0.336778,-0.484701,-1.022604,-0.794114,0.279255,0.907118,-5.213691,3.826781,1.039164,-4.510263,-4.107357,-5.244313,2.822823,16.866669,1.298470,12.928668,11.784870,4.110623,0.479396,1.989849,2.620350,-7.152363,-0.053001,-0.967331,-4.395737,-2.196332,-1.177268,0.109240,1.205538,0.667204,-2.298807,-0.011406,0.249736,-1.345350,2.885494,6.838259,0.827175,1.782662,-7.333807,2.702520,6.089970,13.306946,0.079387,0.823143,-1.171669,6.493351,11.053723,10.067382,-8.865165,-2.424118,2.914436,-3.851227,0.901924,-0.771049,1.817413,-0.669556,1.493744,-0.548889,0.028221
102.794948,29.258453,1563.465454,0.000000,3.670913,0.707858,-0.161103,-0.262691,-0.176171,1.518994,0.048607,-3.467136,-0.030639,0.228355,-0.890552,1.995644,5.567701,-3.965123,-3.111023,9.852419,-3.484767,3.055258,10.729800,3.514486,-7.744475,28.194642,0.447502,3.425281,-3.811897,-0.214138,-0.715363,-2.951908,-4.301716,-0.430336,-0.644191,-0.025601,1.634136,-1.945472,-0.686795,-0.348720,-1.027527,3.481636,6.111782,-0.430900,3.820499,-1.831554,-0.348835,8.730163,2.877510,2.588223,-6.001164,-5.116348,-3.336041,17.414891,-9.047444,8.548283,-3.843925,-1.949013,-5.931690,7.075527,-4.487377,-0.426087,1.703789,0.403416,-0.259289
102.795448,29.258453,1532.405884,0.000000,4.146671,0.149373,0.523999,-0.752028,-1.270685,3.625921,0.091236,-2.340883,-1.459887,-0.952997,7.285080,3.889568,0.821271,-3.294061,-12.663751,8.284678,6.388693,14.943820,10.717939,11.975628,13.843746,5.749496,1.505707,-5.244705,0.102989,-2.486221,-2.593075,-2.471443,-1.025673,0.330406,1.390370,0.401477,-2.375690,0.640240,-0.016125,-0.153019,4.239841,5.977417,0.814507,2.604424,-4.893898,1.446304,5.124939,2.199943,5.546105,0.283439,-6.964141,-2.400330,25.111588,-3.249466,-1.945679,-1.039414,0.033226,-2.477211,3.676178,-0.303077,-0.324852,-0.397705,0.406799,-1.000305,1.179794
102.796781,29.258453,1432.700439,0.000000,4.820819,2.299933,2.891839,0.967224,0.687541,0.626086,2.293525,1.777398,1.684290,-3.728797,2.365628,-0.700248,-2.691222,-6.943262,-7.606239,-13.168356,-8.333376,1.070896,3.049307,35.515548,23.723963,-2.723583,-3.799149,4.584973,1.705841,5.524414,-3.120907,2.991467,-1.876759,-3.828796,-0.026310,-0.046585,0.853614,2.469586,0.388099,0.568493,0.100750,0.131100,2.104679,6.580166,-1.361054,2.388783,-2.386753,5.151398,-2.073311,-4.812866,14.166576,-15.767159,-12.119983,-15.200203,30.549484,2.778614,-4.065082,0.561222,-1.410546,-0.031147,1.722348,3.531806,1.932637,1.435417,-0.347870
102.797115,29.258453,1413.522705,0.000000,4.648329,1.287070,3.334639,0.940961,0.977003,1.074587,1.487912,-0.695591,-0.702550,-3.313265,1.839493,-3.529507,4.706299,-5.560174,-22.748170,-0.186817,-15.052714,-8.810743,2.829327,-2.304459,17.045197,9.070371,-3.271459,-0.133263,3.282814,-4.232805,1.181759,2.931900,-3.005213,-2.103525,1.068159,0.087561,0.256822,2.746245,-0.271723,1.649529,-0.064822,-0.476468,2.357781,5.470708,-2.098687,0.520037,-5.633731,3.643640,-3.332252,-11.291768,4.131443,-10.840182,-11.071418,-9.584561,30.041287,-4.483612,-1.758421,2.799534,-0.016619,0.181230,-3.510725,5.140152,2.656811,2.182280,1.005647
102.797281,29.258453,1403.714722,0.000000,3.975058,1.478410,2.516980,0.429486,0.762738,1.287333,1.724433,-1.037446,-0.865069,-3.035164,2.155693,-2.380768,6.625896,-5.804673,-16.626351,0.506316,-13.195202,-11.998707,5.433796,-0.556532,12.392725,7.968109,-4.886841,0.467085,2.255898,-3.374320,-0.068950,2.693249,-3.328974,-0.793681,0.736705,-0.056868,1.004319,1.953222,-0.824298,2.116536,-0.017287,-1.063526,2.941798,5.393375,-1.281771,-2.350266,-5.367770,1.311421,-2.570692,-9.996616,2.355563,-9.233395,-10.903782,-14.426044,44.614449,-12.028752,-1.995375,2.306482,-0.265926,1.109575,-5.278755,5.789768,0.617455,2.503824,0.934683
102.797781,29.258453,1368.330444,0.000000,3.474687,1.471062,2.719483,0.048770,-0.207696,-0.061964,1.019767,1.214694,-3.273405,-1.662658,3.408555,0.396527,-6.822145,9.562585,4.305988,-6.305310,-11.291129,-42.423615,45.501541,1.279693,8.367085,-2.539794,3.632470,2.979039,1.122164,1.951404,5.464294,-2.061365,-3.039938,-0.906954,-2.288456,0.224922,-0.377265,3.449804,-2.792971,0.905444,-0.933993,-1.536804,4.062834,5.330625,3.174837,-7.310554,-2.495543,-0.273164,-1.191752,11.211170,-9.599756,-4.661240,-13.781581,-39.106850,13.287208,47.501576,-10.000216,4.556215,-5.523855,18.375746,0.209744,1.244932,-0.077669,1.503093,0.218720
102.798448,29.258453,1314.565186,0.000000,3.950959,2.630379,0.603972,-0.561289,-1.572524,-0.778325,3.212099,1.035798,-2.771958,-0.584731,-3.040034,-0.609759,14.341350,11.767545,-0.492949,6.600710,-4.792248,11.975258,1.104836,15.318397,13.714257,7.685760,-0.976372,-9.777527,0.831917,-3.874145,-0.826470,1.904167,-1.018814,-5.672653,-1.127033,-1.364666,4.970528,-2.473465,-1.707959,0.321579,-0.870384,-1.612873,1.681210,5.514347,-0.246037,-1.157539,-4.480557,-0.657440,5.243260,-14.357216,24.721607,-7.348389,-8.353149,15.739296,4.858642,-5.712638,-2.635460,-8.320114,1.592868,-4.314026,1.430851,2.129548,3.037849,-1.334980,-1.135994
102.798615,29.258453,1309.824341,0.000000,3.792176,2.651966,0.605375,-0.557730,-1.126603,-0.596561,3.086941,0.037309,-2.707379,-1.404465,-1.768800,14.647008,2.714764,0.188118,10.243463,-0.737165,10.187854,-1.597458,14.670094,10.357922,8.207130,8.847084,1.698853,-1.323975,-1.564148,-0.347191,1.701493,-1.225640,-5.944618,-0.725533,-1.178566,3.264756,-1.657975,-1.584373,0.331650,-0.771561,-1.874039,1.651200,5.172958,0.285568,-1.603058,-0.346672,-1.322296,3.154717,-10.648606,14.391457,-5.388992,-7.319229,9.851532,10.339759,-7.020629,-0.820473,-8.019097,3.499825,-5.393272,1.936004,2.371231,1.950836,-1.502342,-0.964622,-1.417290
102.798781,29.258453,1303.037598,0.000000,4.054483,2.876318,0.397536,-0.496869,-1.028497,-0.475095,2.551847,0.054025,-2.282977,-2.812619,-0.057580,10.682788,4.684456,0.802488,5.685480,1.073570,4.897561,5.644294,11.258881,11.061252,10.297547,5.618950,-0.351128,-0.600853,-2.524689,0.028817,1.717735,-0.909866,-5.950646,-0.750213,-0.797570,2.137543,-1.057968,-1.554489,0.169037,-0.684433,-1.855072,1.555713,5.010845,0.455994,-1.489067,0.617599,-0.813522,2.356041,-6.971409,6.240750,-6.949173,-7.848565,-0.738658,22.494999,-10.916413,0.179405,-6.581485,7.409786,-5.225983,1.792954,2.440269,1.097359,-1.497009,-0.499958,-1.496834
102.799115,29.258453,1282.071655,0.000000,4.511221,3.625443,0.055355,-0.279550,-1.587903,-0.433620,1.342001,-0.351637,-1.719948,-3.995571,1.259037,3.389245,3.598118,3.409995,6.517742,-4.968350,-1.101964,-3.864388,21.385725,-0.082896,12.987155,9.873065,-0.883998,-8.317917,2.360946,-4.352825,-0.478138,-0.657085,-1.487290,-4.983493,-0.866169,0.055271,-1.197266,1.273609,-1.526611,-0.310219,-0.831491,-1.727520,1.691320,4.687424,-0.990082,-0.592438,2.073174,-0.154587,1.159744,-9.239622,4.675985,-10.574403,-11.070358,-25.175997,47.354377,-13.006115,-0.669893,-8.125675,20.095369,-7.919366,0.458402,2.702990,1.746746,-1.726759,0.189047
102.799448,29.258453,1259.242432,0.000000,5.086910,2.589749,0.919549,0.306093,-0.788572,-2.926367,1.097907,-0.322539,-1.887047,-0.718894,1.962707,3.073702,24.432459,-5.651196,-4.999763,4.398130,3.217488,1.310800,-1.314602,15.641220,5.544861,8.381016,3.862545,1.087639,0.848610,-1.639603,-0.760731,1.994831,-0.565391,-6.264908,-1.285530,-0.186714,2.532329,0.247258,-1.297909,0.577240,-1.607845,-2.446625,2.190292,4.648205,1.176647,-2.245296,0.032871,-0.646793,1.472503,9.475918,-6.878387,-9.994278,-3.141728,-9.958782,11.781753,-1.136371,10.365082,-3.465252,1.521473,-5.914002,-3.471184,2.660744,-3.206177,0.223473,-0.850796
102.799615,29.258453,1249.529419,0.000000,4.254501,2.768750,0.947022,0.631232,-1.186912,-2.664014,1.232351,-0.586064,-1.283173,-0.617897,-0.408124,1.952644,12.555992,7.001280,-0.548375,0.813858,3.157172,-6.820717,4.436411,15.009666,9.458023,2.423085,0.054649,-0.714741,1.466351,-2.657311,0.010658,1.006604,-1.521962,-5.711837,-1.230416,0.613179,2.171917,-0.041893,-0.826844,-0.120697,-1.111206,-2.546028,2.159889,4.566014,1.342235,-1.681953,-0.471928,-0.673439,1.451233,8.164013,-5.148205,-7.524166,-7.382565,-10.987226,13.914351,1.886341,7.530399,-1.851143,-0.207180,-3.447186,-2.222442,1.483181,-1.503399,0.168125,-1.587269
102.799781,29.258453,1236.032959,0.000000,3.441516,3.949826,1.411681,0.291765,-1.346618,-2.277212,1.254332,-0.345387,-0.414360,-0.512658,-2.667304,2.878487,7.392094,5.024769,-1.833290,8.571050,3.372416,-7.856896,5.334355,13.417467,8.221542,-1.711559,1.787113,1.438370,2.541813,-4.626507,0.550262,1.131161,-1.513985,-4.398704,-1.150662,1.293156,1.307339,0.531605,-0.866677,0.393277,-1.175194,-2.502590,2.011913,4.376057,-0.595189,0.110531,-1.821285,0.094719,2.963589,2.190395,-2.288631,-3.367356,-9.700722,-12.048723,19.411204,2.081985,3.954296,0.983856,-1.405445,-3.257763,-0.185386,1.414531,-0.444377,-0.803612,-1.503464
102.799948,29.258453,1223.376221,0.000000,2.724690,5.300831,1.685608,0.196874,-1.640963,-1.639295,1.014305,-0.238105,-0.131756,-0.496847,-4.193986,1.551096,1.694971,7.334556,-1.137713,7.722917,2.527048,-9.469088,11.313212,7.370092,4.297304,-0.528053,-0.362892,2.996006,3.923832,-6.780346,1.066833,0.900341,-1.215110,-3.740082,-0.784079,1.214808,1.363472,0.743515,-0.730984,0.505009,-1.148911,-2.467771,1.829706,4.222652,-1.033260,1.032970,-2.357318,0.193718,4.194534,0.724201,0.762104,0.506241,-11.864113,-14.031082,19.539345,6.280166,1.949135,1.517914,0.027367,-3.171433,1.132801,0.695904,0.958515,-1.480133,-1.255024
102.800115,29.258453,1209.802002,0.000000,2.797645,5.835563,2.338643,-0.658451,-1.743285,-1.445146,0.844441,0.475800,-0.421155,-1.306911,-2.041503,1.843274,2.778761,-4.979926,-0.212985,8.177114,1.306353,0.614696,11.735936,0.795181,-2.710258,1.919572,4.790028,5.475975,4.557869,-8.771017,1.383543,1.486610,-0.479171,-3.270836,-0.072014,-0.544783,1.855231,1.843811,-1.311577,1.576004,-1.650021,-2.695646,1.604437,4.319233,-0.950424,1.319561,-2.955395,1.074470,3.583088,-3.664741,3.032207,-0.691276,-10.060940,-9.412085,17.111975,4.217224,1.818039,1.769592,2.639630,-4.373741,1.712734,1.081615,1.454540,-1.184425,-0.382519
102.800281,29.258453,1199.226440,0.000000,3.082358,5.166644,2.389258,-0.893089,-1.925908,-1.671933,0.743796,0.417739,-0.816701,-1.759429,0.157067,0.328770,-1.121690,-3.083481,5.716088,-3.013886,-0.145324,4.898959,11.725579,-0.506005,-3.194881,3.079826,5.027830,3.735882,4.114992,-9.113533,1.759495,0.710754,-0.567495,-3.602674,0.342954,-2.069622,2.622854,2.200617,-1.302692,1.451418,-1.711195,-3.021858,1.523983,4.548364,1.409971,-0.225723,-1.596569,0.741474,1.624865,-2.974930,3.159302,-3.111223,-9.333340,-5.212135,11.466308,6.420424,1.884925,1.648983,3.834286,-3.554558,1.569989,0.251827,2.145523,-0.306049,-0.063137
102.800615,29.258453,1175.876709,0.000000,4.043831,2.964393,2.115482,-1.660878,-1.331219,-1.544677,1.350137,0.149973,0.083942,-3.622466,3.356923,2.561020,0.752737,-5.104788,8.394568,8.395073,6.752079,-3.546351,6.400063,12.268242,-5.501938,3.757122,0.656368,0.909863,-5.511452,0.350769,5.192276,-0.937023,-2.933766,-0.517841,1.735268,-2.233868,3.218002,-0.991008,0.864128,-1.874657,-3.509476,2.824273,3.525665,-0.227604,-0.397121,-0.943444,1.976135,-0.558197,2.578560,-0.174106,-0.410263,-13.024287,-0.477750,7.352714,-5.070919,-1.514139,0.600557,7.914879,-6.766449,-0.389061,3.792469,1.872975,0.151397,-1.176197,0.173596
102.800781,29.258453,1164.336060,0.000000,3.758343,3.043492,1.950687,-1.656652,-1.387610,-1.461224,1.096665,-0.011552,-0.632090,-1.733794,5.591305,-2.401189,6.863588,10.407145,7.185072,-5.752317,5.432774,14.819707,-5.747161,5.147293,1.022026,1.412414,-5.236087,0.547237,4.414825,-0.640388,-2.825218,-0.328488,1.699318,-2.526092,3.414768,-0.866650,0.895352,-1.876698,-3.517456,2.946327,3.404045,-0.429050,-0.035561,-2.403881,1.573815,0.548698,1.560947,-0.370491,-0.893051,-12.640796,-2.142292,7.528534,-4.005825,-1.462811,0.556156,6.245564,-6.784348,-0.047150,3.660157,1.701103,0.290901,-1.178917,0.074158,0.984917,1.823463
